index,name,rating,review_count,price,zip_code,id
137,Hamilton's Urban Steakhouse and Bourbon Bar,4.5,90,$$$,63103.0,NUSp_d5o-_8INV_xBykUeg
139,Sapporo 2 Sushi& Thai,4.0,188,$$,63103.0,MWdO8vvXEtswuBM4wOgVzw
140,Moolah Theatre & Lounge,4.5,190,$$,63108.0,g6rcVXjeLT6Y_kAFhbbJRg
145,33 Wine Shop & Bar,4.5,87,$$,63104.0,Ji8_dSNb9yYxXl6YWl9KVw
146,Peacemaker Lobster and Crab,4.0,673,$$,63104.0,L-VNs3YquPGKVsXl2Ze-Yg
148,Turn Restaurant,4.5,111,$$,63103.0,ZoSDp6Ycoy9H2spud3PYqQ
149,21st Street Brewer's Bar,4.5,80,$$,63103.0,DGY8cn8wttngO_BszB7BOQ
160,The Mud House,4.5,923,$$,63118.0,FryXEasH74MQDnj5Bvz3QA
166,John D. McGurk's Irish Pub,4.0,381,$$,63104.0,AjxjKRNin477A7nKAZciGg
167,Fritanga,4.5,259,$$,63104.0,cFk2SMsJ-2cmXKLFFkP9JA
169,Melo's Pizzeria,5.0,102,$$,63104.0,37dCsVwCe8yWPkW7TXCLCA
170,Chava's Mexican Restaurant,4.0,375,$$,63104.0,QAdaeyJlY8deDP_QbN9ycA
171,Spare No Rib,4.5,255,$$,63109.0,4xsJN2FuB94w9rMoMo6XFQ
172,Sidney Street Cafe,4.0,324,$$$,63104.0,WzpWEuVWY-6Xh37wc44GiA
173,Tucker's Place,4.0,366,$$,63104.0,NiljjvbIIzQPxIPqeLLg2Q
174,The Wood Shack Soulard,4.5,157,$$,63104.0,zXTO8GaLmRPATr505b4GQQ
175,Mac's Local Eats,4.5,296,$$,63118.0,DzVYXX8mc5x31BbaP8c0_Q
180,Benton Park Café & Coffee Bar,4.0,511,$$,63118.0,kpl3H_sgfTm-tH3Aa-ML7g
181,Soulard Coffee Garden,4.0,370,$$,63104.0,h_RQXD7IKwDkVU_n67UG4w
182,Milque Toast Bar,4.5,161,$$,63104.0,F-j6PNGnA8yz77oIZMcPMA
186,Frazer's Restaurant & Lounge,4.5,235,$$,63118.0,SJEtfe8kL60bh3D40KTRMw
189,Venice Cafe,4.5,156,$,63118.0,pP5IoCQ06QXCadQebHCIzg
190,John's Donuts,4.5,135,$,63104.0,BATrNfVKnNCQ2qAcod83Sw
198,Kalbi Taco Shack,4.5,158,$,63118.0,T-xYMAkdNlMPCGqWAH3mwg
200,Pastaria,4.0,852,$$,63105.0,YSgcojsb2kWHXNLWaGCuBA
201,Salt + Smoke,4.5,1439,$$,63130.0,R8t9g5nvi7VFyS8zsgmj8Q
202,I Fratellini,4.5,208,$$$,63105.0,TXg82zeFo2MpX5BzZXpJUg
204,City Coffeehouse & Crêperie,4.0,416,$$,63105.0,b4YPBSnqU5_L6TUz147Dow
205,Mai Lee,4.0,840,$$,63144.0,YPTYOQO8Lg9BtHsRwYBY7g
206,Half & Half,4.0,727,$$,63105.0,OZcl2HOUXAHuICrh5d2WjQ
207,Taco Buddha,4.5,189,$$,63130.0,4mGnHfvwjE6P-vuKowHzCQ
208,Seoul Taco,4.0,637,$,63130.0,OXDo1mHlp2Io3CM6a1aB1w
209,801 Chophouse - St Louis,4.0,256,$$$$,63105.0,XvjJflV_0I1CS0_dckuV-A
211,Protzel's Delicatessen,4.5,151,$,63105.0,aHHK_n_wGElui6oDmRCL4A
212,Bar Les Freres,4.5,169,$$$,63105.0,Pc3urwUFlzLyDP1qvsHQuA
213,Sardella,4.0,196,$$$,63105.0,v4S374WpOOhojqpto-AaAA
214,Corner 17,4.0,496,$$,63112.0,KdAWjL9MKjpJzEeI902qBA
215,The Crossing,4.5,184,$$$,63105.0,73ZXjIfdHJs59XOzKHQ45g
216,5 Star Burgers,4.0,374,$$,63105.0,oC91lprbbfzw7DOYiYln7Q
217,Louie's Wine Dive & Clayton Kitchen,4.0,220,$$,63105.0,I8cL6l-Yu3CyHPXlFmOhtQ
218,Fozzie's Sandwich Emporium,4.0,421,$,63117.0,chUeS0h9C8KGfyJO2Jqgew
220,The BAO,4.0,153,$$,63105.0,x8AQIEjSqsW0z4vRyBetbw
221,New Day Gluten Free,4.5,93,$$,63117.0,qEBL7U0kW4lkptcd_4wWbg
222,The Capital Grille,4.5,115,$$$$,63105.0,ToH4z1F5Tyuo3p7VhXCpTA
223,Louie,4.5,148,$$,63105.0,YJVXMOIKhJjQczWj9YTwrg
224,Kaldi's Coffeehouse,4.0,116,$,63105.0,UWQNx6qZojXlDv1kBAMHug
225,Peno,4.5,118,$$,63105.0,GJnYFvk9kbM182bKMFSAvg
226,Dewey's Pizza,4.5,210,$$,63130.0,Tq5jFk_BMSJG8-flqj5Bgw
227,The Original Pancake House,4.0,284,$$,63124.0,3XXt0s_SDC9SyFTiIPNSgA
228,Three Kings Public House,4.0,481,$$,63130.0,O_0H42Bw8hBduWSADPG8ng
229,Blueprint Coffee,4.5,316,$$,63130.0,hv-rci0u6KR75ALB_70dHw
230,Kaldi's Coffee Roasting Company,4.5,219,$$,63105.0,qck6waU6WlXBesRKmtsWfg
232,Hi-Pointe Drive-In,4.0,558,$$,63117.0,3ovV2S7XEAOEk8hCdYKhOA
233,Seedz Cafe,4.5,186,$$,63105.0,PLgwTcTuOPHvJhy7nGjx0A
234,Mi Ranchito,4.0,339,$$,63130.0,Uy0r4bzRmY5LFtDfzNgkag
235,Ranoush,4.0,328,$$,63130.0,N_7nJa49ueh_0vPDRP3Jew
237,Oceano Bistro,4.0,220,$$$,63105.0,1EOnQ9tfdx8Qasvn6-ttZw
238,801 Fish,4.0,133,$$$,63105.0,NfUKLEcnR5c0cLnztw19IA
239,BARcelona,3.5,350,$$,63105.0,yb-534-JqStRt0HmH91HnA
240,Fitz's,3.5,622,$$,63130.0,-kHHi8y4kaTI6WUVdJSdvQ
241,Frida's,4.0,218,$$,63130.0,Jpp41f0uoOMTnQQSAfKDkg
242,Southwest Diner,4.5,666,$$,63143.0,k8hFz4Gty5dHlDV4Wt8FqA
243,Cafe Napoli,4.0,211,$$$,63105.0,yoS-4wkVn6StLiK3RL1bSw
244,La Pizza,4.5,245,$,63130.0,BeWw8cFF1maJLbgCeHACjw
245,First Watch,4.0,196,$$,63105.0,qlRE9dbbQdDbdeL59Mkn8w
246,Kayak's,4.0,271,$,63130.0,p6JxfR9ebAlIlpm674F-dg
247,Colleen's,4.0,127,$$,63105.0,A2WOHcAk-BkMyf9Qgv8A8A
248,Basso,4.0,386,$$,63117.0,Ghn6flCdNlOchzLA29tkjQ
249,Crushed Red,3.5,242,$$,63105.0,0BoRHt9GuiXzmvNmrBVMOw
287,Brick River Cider Company,4.0,110,$$,63103.0,KMHsCQx4pRqIMdY7mWHOCQ
327,Sweetie Pies Upper Crust,3.5,390,$$,63108.0,dHS3dwYAGIya7yd1d3J1DA
328,La Mancha Coffeehouse,4.5,33,$,63107.0,BUmzDaCXu44GNjvtdePVTQ
331,Piekutowski's European Style Sausage,4.0,18,$$,63107.0,50QTrfSrow-F2Avsjabl8w
340,Midtown Sushi  and Ramen,4.0,225,$$,63108.0,MolFYRyUmfetIp3qydvQzA
342,Vito's Sicilian Pizzeria & Ristorante,3.5,228,$$,63103.0,iKV83dI9jNc5h6L41aaUdw
346,The Boom Boom Room,4.0,82,$$,63103.0,1xuIrC6VBoa_9XB_5eTfAg
348,White Knight Diner,4.0,83,$,63103.0,Bv1eO5cFOGO2SEUzBXNb-w
350,Taste Bar,4.5,519,$$,63108.0,_gVyuTRb_6HM-SNtqbpevQ
351,Jeni's Splendid Ice Creams,4.5,267,$$,63108.0,jKHlvwq40sghrR89pF_3Tw
352,Brasserie by Niche,4.5,578,$$,63108.0,El_2Cxuq4hxqrmlg_5nzzA
353,Retreat Gastropub,4.5,589,$$,63108.0,oHvEgLH6pAkcrPmeR1l3UQ
354,Sameem Afghan Restaurant,4.5,485,$$,63110.0,GW-H37yWCNhgWPg9RwKbVA
355,Pi Pizzeria - Central West End,4.0,450,$$,63108.0,S26FJcC298XNpN2cZiwOrA
356,Café Osage,4.0,375,$$,63108.0,yvwIsOBQyTDsOhfS1sIVvQ
357,The Scottish Arms,4.0,469,$$,63108.0,qfABDeMSCirVPeG6BfcUEA
358,The Cup,4.0,303,$,63108.0,8vwdDagJc8bJR0ZojFGZxw
359,Dressel's Public House,4.0,391,$$,63108.0,4oe5dLfE283zx0aw6BHKTA
361,El Burro Loco,4.0,393,$$,63108.0,NJaR_2hke7NNAC6l1Ohr8g
362,2Schae Cafe,4.5,272,$,63108.0,KWIapYSSHxfZ1NQFpV2S9g
363,Yellowbelly,4.0,230,$$$,63108.0,YpGPZ-Zg89BsFUWwCXoaBw
364,Blk Mkt Eats,4.5,245,$$,63108.0,oRe0iraGEsVSNKxcp_hjbw
365,Narwhal's Crafted,4.5,184,$$,63108.0,5mDneH5wP5VN_7GVe-PudQ
366,Union Loafers Cafe and Bread Bakery,4.5,369,$$,63110.0,VJ-c-Yjj1qv7dKS5YaYoHg
367,PokeDoke,4.5,153,$$,63108.0,zun6IVJa7wYe3wAPqWnPGw
368,Sub Zero Vodka Bar,3.5,502,$$,63108.0,KChWMIHxMChTE11ZVsIVZw
369,Vicia,4.0,233,$$,63108.0,3VYxaeo6BJNHbVIIfmWN_w
370,Sultān Mediterranean Restaurant,5.0,164,$$,63110.0,U4DpkzcADkXFZzYaX9smjQ
371,SUSHI KOI,4.5,165,$$,63108.0,kqt8O-XxMkE6ga42IPa7sA
373,Grace Meat + Three,4.5,353,$$,63110.0,MuKoTR56s6elHEI2wUkgJA
374,Comet Coffee & Microbakery,4.5,290,$$,63110.0,P0fHDZn2pReUu7BdMxNuyw
375,Juniper,4.0,340,$$,63108.0,YT1oM3AlNSCjzKvbH8MPWA
376,The Gramophone,4.5,229,$,63110.0,Nq1Kn7ud84upBHz9chFW0A
378,Pickles Deli,4.0,198,$,63108.0,Fm16G-I-rmO3g_KTKleteQ
379,Rise Coffee House,4.5,270,$$,63110.0,C2JtfhOZ3PPzIS9V5arQ2A
380,Evangeline's Bistro and Music House,4.0,305,$$,63108.0,KhKcgF3zi6J_M6HBzkFkLg
381,Gamlin Whiskey House,3.5,520,$$,63108.0,fZ92MJ1hbEMXqwWTSwF9lA
383,Kampai Sushi Bar,4.0,284,$$,63108.0,ARgidflSXPHj7uhK-Y7hwA
384,India Rasoi,4.0,287,$$,63108.0,tWJ3DwufXIKdlLTEw7K96g
385,Everest Cafe & Bar,4.0,348,$$,63110.0,X7yGrz7oDbt8UY5rdmJc_w
386,West End Grill & Pub,4.0,181,$$,63108.0,1KhNDQSdDqzPQaZk8PIdGg
387,Layla,4.0,424,$$,63110.0,4ZNCc1GzJZkS7XI1c9rCMA
389,Thai 202,4.0,248,$,63108.0,rXqlpCH6z9rSFNCL76FfLw
390,Northwest Coffee Roasting Company,4.0,145,$,63108.0,ZcSdZkosdUL3mFAaNS2xAA
391,Wild Flower Restaurant & Catering,3.5,424,$$,63108.0,95Ovc1lSnOQwSrjIFhpYrA
392,Medina Grill,4.5,62,$,63108.0,Ut_46Y-g3BsokjYGUHJ5Ng
393,Hot Box Cookies,4.0,120,$,63108.0,uReXJy913T1GFIzI_Uga7A
394,Kingside Diner,3.5,226,$$,63108.0,7_YYjlT-qRP8h1IkpPWObw
395,Scarlett's Wine Bar,4.0,128,$$,63108.0,2coic7DZlnlqVhblbEOpIA
396,Cocina Latina,5.0,44,$$,63108.0,ngU4740twiB222g4ti0_eQ
398,Anthonino's Taverna,4.5,826,$$,63110.0,LGYIhGqbYakMMdsn_GCzJg
399,Adriana’s On The Hill,4.5,356,$$,63110.0,56M2bwaaSzcmzr2dyEfYQw
400,Ted Drewes,4.5,1228,$,63109.0,nRKndeZLQ3eDL10UMwS2rQ
401,Russell's on Macklind,4.5,495,$$,63109.0,HzUJO2v5lUEIeYoOYsdWbw
402,Kounter Kulture,5.0,268,$$,63109.0,SFN5g5eexukcaZkzoiYQYg
403,Edibles & Essentials,4.5,148,$$,63109.0,hbs43HZRB1nwMzMtiT9lsQ
404,Trattoria Marcella,4.5,329,$$,63109.0,kpK6SmxIiNoGPNhlEGiL4w
406,Salt + Smoke BBQ Bourbon Beer,4.5,248,$$,63109.0,ZIpPvfIGlrxhsAz1ID0tYg
408,Aya Sofia,4.0,282,$$,63109.0,8V9G6dC9sLCGp1LQVrmXwA
409,Adam's Smokehouse,4.5,314,$$,63139.0,1o9IdLrFGMS2o5Y8uXKC0Q
410,Cafe Nova,4.5,175,$$,63109.0,sHwNZLuLZvlVBX17b7RgTw
411,Pint Size Bakery & Coffee,4.5,211,$,63139.0,0cddB9WRKcQhzAEXEav81w
412,Vinnie's Italian Beef and Gyros,4.5,172,$,63139.0,_-XYJgVGrNMtn_S6nPm-GQ
413,Smoking Barrels BBQ - St. Louis,4.0,264,$$,63109.0,R_u4QTal0d5f-FHr7BUXcw
414,Farmhaus Restaurant,4.0,314,$$$,63139.0,vD2jzpPv4iyOLKzITscGvA
415,Copper Pig,4.0,264,$$,63109.0,tqHbdVDUbPub5l5_OcEWvQ
416,The Gyro Company,4.5,188,$,63109.0,EPXnaI6YQlmK5VUDAI0o7A
417,Pizzeria Tivoli,4.5,166,$$,63109.0,CTvHlHQ4jzRO8gkkl4O8zQ
418,Onesto Pizza & Trattoria,4.0,251,$$,63109.0,a1GY-xy-PKrPXlMbhBv5ZA
419,Pueblo Solis,3.5,223,$$,63109.0,rfbfSleg64ObTGGRMZgt3A
420,F&B's Eatery,4.5,80,$,63139.0,mm3ANaRdJo8nAaPFpn76AA
421,Knead,4.5,98,$$,63139.0,7sV9quynaXTvDW85Bixhaw
422,Dos Reyes Mexican Restaurant,4.0,130,$$,63109.0,WYFbNrYDgw7gNDvMxa0rKA
423,Himalayan Yeti,4.5,215,$$,63139.0,1ulD4HL2G8qbpEuuWFDSqQ
424,Zia's on the Hill,4.0,638,$$,63110.0,AixPbZxJkgRyjxVqrpPAmw
425,Novella Wine Bar,5.0,43,$$,63109.0,Zz1utCut0psbC4brBjvSEg
426,The Royale Food & Spirits,4.0,371,$$,63139.0,gKBqK-FFq7EGOUscBqb1iA
427,Apollonia,4.0,170,$$,63116.0,ay9zMsFHhwD483o8Zwdc_A
428,The Piccadilly at Manhattan,4.0,230,$$,63143.0,7ZQYMFjKj7AK1vzCi0BNyg
429,Bo Fung Chinese Kitchen,4.0,192,$,63116.0,zvcyW3ZtPYWziX7k9tCFBg
430,Schlafly Bottleworks,4.0,561,$$,63143.0,EpREWeEpmR8f1qLHzzF0AA
431,Lemmons,4.5,97,$$,63116.0,vgTA3vYLwZM2OnzJHjNdug
432,Bono's Pizzeria,4.0,118,$$,63109.0,cXsrd3SqPh778u2yaiAslA
433,Chris' Pancake & Dining,4.0,314,$,63139.0,Ct6pupk8Cy6sI2mrIzF7UA
435,Gioia's Deli,4.5,302,$,63110.0,56TulnfOZy0JI96zwVv27w
436,Mom's Deli,4.0,188,$,63109.0,YpMEDBDkz49VOiueB4OOlQ
437,58hundred,4.5,117,$$,63139.0,0AfjyySl4Rivh-QhWfrClA
438,Charlie Gitto's On the Hill,4.5,547,$$,63110.0,dtU_DsHVOCi-2-mWe7gabw
440,J's Pitaria,4.5,62,$,63116.0,2P-pvj_jo0SxNe6jih6sOA
441,Acero,4.5,212,$$$,63143.0,fAh1DvXplLu66urTBWSjaQ
442,Missouri Baking Company,4.5,189,$,63110.0,PbunaXxpRE8sXGkKn5FFYw
443,Barg Continental Restaurant,4.5,62,$$,63109.0,DcpWJx1NKJDAL2w9r6yZbw
444,Living Room,4.5,183,$$,63143.0,WY0ji9m-qAOc_6lK8h4pNw
445,Pizza-A-Go-Go,4.5,119,$$,63139.0,FFhS5dhkyRdLhqQo8Q5WTQ
446,Foundation Grounds Coffeehouse & Cafe,4.0,232,$$,63143.0,VVHfqUeYyAA9FEsH-6PI2A
447,Uncle Bill's Pancake & Dinner House,3.5,324,$,63139.0,lQ58_4SzdETRSw0h8tilhA
448,Pie Oh My!,4.5,109,$$,63143.0,sMTmX6yttmwIhNWxlNtNfA
449,JJ Twig's Pizza & Pub,4.0,77,$$,63109.0,fzKngKvD8BIXTt3ZvmgFvg
464,Olio,4.0,322,$$,63110.0,rBdG_23USc7DletfZ11xGA
466,SweetArt,4.5,411,$$,63110.0,YVy2DgGfNmG5hWYbA7k8jg
469,Indo,5.0,96,$$$,63110.0,_xWm_EgCq4dGTjo_DmEVWw
474,La Patisserie Chouquette,4.5,199,$$,63110.0,5TVWytR2oNbSKYgfxypuBw
476,Confluence Kombucha,5.0,73,$$,63110.0,kZVkrF0Cy-xwfpO94g-ylw
477,Lulu's Local Eatery,4.5,439,$,63118.0,3zI7Ka2_ZsKh4UwbSFnXdw
479,J Devoti Trattoria,4.5,181,$$$,63110.0,rdtx0kMDoC15FvNyom6W_g
482,Pho Grand Restaurant,4.0,607,$,63118.0,0QYWhij_YZ7Lyk9F6213Sg
483,Ices Plain & Fancy,4.0,295,$$,63110.0,wJuWId7lvoTElFX3rN7smQ
484,Gelato Di Riso,4.5,119,$,63110.0,9ycb4phY8qbaLcloDhmbNg
485,The U.R.B. - Urban Research Brewery,4.5,90,$,63110.0,FfByA_YBYED3foAMAmM3bw
489,Taco Circus,4.0,286,$$,63110.0,q2rR-v9ZStix89t7ihyuqg
492,Nixta,4.0,164,$$,63110.0,91vP2e7AIvTRNPErOkKZYQ
494,Tree House Vegetarian Restaurant,4.5,362,$$,63118.0,VNvJuCTMdGBj4lwC0L1Ghg
495,Hello Juice & Smoothie,4.5,90,$$,63110.0,6YVES8bcHezqAmzexU2kFw
496,BEAST Butcher & Block,4.5,112,$$,63310.0,jJKmOo4aeo_NanXQn1gjiw
497,Sanctuaria,3.5,330,$$,63110.0,9GdGe93oLy8MTtmEsfmgEg
498,Guerrilla Street Food,4.0,375,$,63118.0,A1suinq7EcpyM06JIe7iOA
500,Stacked STL,4.5,570,$$,63111.0,BOjpe0u5u_cm9SWMS2KLFg
501,The Stellar Hog,4.5,128,$$,63116.0,Nk4qSOwcVdAT1CMOzU3O0g
502,Grbic Restaurant,4.5,243,$$,63116.0,oUgmm76-UCd5N0z4xwDOYw
503,Sump Coffee,4.5,285,$$,63118.0,A5b9nVDi1DPVvPOD24-p6w
504,Banh Mi So 1,4.0,231,$,63118.0,EfXTQPiVBym_2KoG7-XeSw
505,Chimichanga's Mexican Restaurant,3.5,200,$,63111.0,8ZFC_TnP_hAsn0rgoK7KAA
506,Majeed Mediterranean Restaurant,4.5,88,$$,63116.0,pi-y4uXjkOWeuBSI8bv2Wg
507,Mariachis II Mexican Restaurant,4.5,145,$$,63116.0,DMlBzp6bs_f8WK8xQQvZWQ
511,Kabul Express STL,5.0,77,$,63125.0,6EKawoqscJ0IYNjtfpd0_w
512,Byrd & Barrel,4.0,352,$$,63118.0,IzYE3fXqNgHIOFmY7nVQvA
513,Kitchen House Coffee,4.5,31,$$,63111.0,RVD0t9-pUTbcypj45FBsNg
514,Whisk: a Sustainable Bakeshop,4.5,120,$,63118.0,j3E_vGw47XpiEgTr-KiJUg
515,Truc Lam,4.0,151,$,63116.0,iay91CweEOzRIW6wjcOjuA
517,Taqueria El Bronco,4.0,211,$,63118.0,gku-vC4YB5c7ZuNyLhjNbQ
519,The Silver Ballroom,4.5,78,$,63116.0,fdG0BNPv24psbe0_KtlwLQ
520,Teatopia,5.0,60,$,63118.0,L4JFBsgfLZIL9SJ5uxXgJw
521,Riverside Diner,5.0,27,$,63111.0,BLvL1pUrgpzt2bJHRQ5yvQ
522,Neveria La Vallesana,3.5,349,$,63118.0,eORwNQsgjeJGrUPnQFJ9xA
523,Tower Taco,4.0,181,$,63118.0,kOOiEcy0UaWLwCPgZ95nmg
524,Urban Eats,4.0,82,$,63118.0,71q2UD1A7KL2q4AA8mPobQ
525,Gooseberries,4.5,76,$$,63118.0,ldBhNb6DnmretKOCLhjZdA
526,Royal Kebab Restaurant,4.0,41,$,63116.0,oufNYOeHRjJPhAng9L6Mxw
527,Zlatno Zito,5.0,30,$,63116.0,jNomt0h259DYpwkrVslqTA
528,River Des Peres Yacht Club,4.5,38,$,63111.0,7m9QY137WtxvdhgSUdetaw
530,Old St Louis Chop Suey,4.5,62,$,63116.0,DgLwvHu6wNt2SrFvE5xxHQ
531,Diana's Bakery,4.5,85,$,63104.0,WDOjluN4QeTnjt4E6DmIYQ
532,The Heavy Anchor,4.5,40,$,63116.0,7dA1OhjJ0ga063_uiiDw3g
533,Crusoe's Original,3.5,79,$$,63111.0,1Gm0k-SzLB-jTZxVxuvcOg
534,Chaparritos,4.5,86,$,63118.0,JrYWF3BWf1GYk8hnF2Cz4w
535,Go! Gyro! Go!,4.5,42,$,63116.0,FF45pKN_lzqG8Bqk-_HQvw
536,The Haven,3.5,92,$$,63116.0,XMGjDIAFbu9VSmWDs-Ev5w
537,Dad's Cookie Company,5.0,28,$,63118.0,wDvsPzEg3uJoGXai_4y2AA
538,China King,3.5,54,$,63111.0,1E21KhW87jqQGuzYSxG_xQ
539,Lily's Mexican Restaurant,4.0,107,$,63109.0,ohs__H1zNoF4CAjrK1s3IA
540,Monte Bello Pizzeria,4.0,62,$,63125.0,9KatEMj8pRNPCMVi5U2Vdg
541,The Whiskey Ring,4.5,61,$$,63118.0,HKd_govZmrGP90cEr89hXg
542,The Taco and Ice Cream Joint,4.0,139,$,63118.0,cEgsHkAnpYQbA60pIIZYKQ
543,Ted Drewes Custard,4.5,267,$,63111.0,rsDFJ05TiW7yBMdVuQ2tQQ
544,Das Bevo,3.5,128,$$,63116.0,EJ0t-DhlxWaMz2txzO7WVw
545,Elaine's Classic American Sandwiches,4.5,54,$,63118.0,mduxUVqfm9Xv7gkgjk_xQQ
546,Bar PM,4.5,12,$,63111.0,ONuqYwEjR0WOSeVf0km1Jg
547,Foam,4.0,73,$,63118.0,Xd3TetLYlPfiIbYA4EpGMQ
548,Dragons Place,4.0,36,$,63116.0,9OH9xOearyJrCPXL9xOImA
549,Cibare Italian Kitchen,4.0,47,$$,63125.0,r1n7prN3Q2XQ9oPYstyr_Q
554,Pi Pizzeria - Delmar Loop,4.0,605,$$,63112.0,MaYb7qMN6BomP1zQGj3Wjg
563,Fork & Stix,4.0,311,$$,63112.0,ANTj0UD-OS7Zod3mulUg6w
573,PuraVegan Cafe & Yoga,4.5,131,$$,63112.0,-rCB_kCW-u84S-CQir-lng
576,Tavolo V,4.0,204,$$,63112.0,-W0tnXYJ4WuxLjzmbwlVAQ
579,Blueberry Hill Restaurant & Bar,3.5,565,$$,63130.0,sXaiyPC1fT6ESl-6t7eSXg
583,Al-Tarboush Deli,4.5,112,$,63130.0,ksVNbLJtHk7OXvpG-j_N-g
585,U-City Grill,4.0,181,$,63130.0,-hto0uJjh8KFQZGc9ZAcuQ
590,Gyro Grill,4.5,70,$,63130.0,gdDUtIhG4tTshh2LbpfMfQ
593,Gokul Indian Restaurant,4.0,164,$$,63112.0,VcamrM5awvkJrvkBgUNaIw
595,HopCat - St Louis,4.0,150,$$,63130.0,3qpubK1C8SsDcq8BeKOEbA
598,The Blue Ocean,3.5,301,$$,63130.0,_c72muPOhnfUqLRBNIAAcQ
599,The Baked Bear,4.0,106,$,63112.0,QJiA9H2GMdp0Ge1zmQpwLg
642,Like Home Comme A La Maison,4.5,68,$,63108.0,-ltRJOR-r7MhOh7g48HQwg
651,Chef Ma's Chinese Gourmet Restaurant,4.0,174,$$,63114.0,_pzBF2sn806Zm-tRLCPXEg
652,Chimi's Fresh-Mex,4.5,106,$$,63114.0,Vv5Fxre786NpKFR_3OduKw
653,Haveli Indian Restaurant,4.0,303,$$,63132.0,tMMk972zper40EfQo8v0sg
654,Tai Ke,4.5,246,$$,63132.0,EF_9W5s9lFSjv4forNxwng
655,Chuck A Burger,4.5,105,$,63114.0,U0sjKBnSMN5SnWd_xU4GrQ
656,Sides Of Seoul,5.0,75,$,63132.0,tc3g7TdhTgGqI8D8Rj_10w
657,Cate Zone Chinese Cafe,4.5,197,$$,63130.0,S87d-VjLFY8ZMoj6MUo_tg
658,O! Wing Plus,4.5,110,$,63132.0,SNQ8sn7R9_e92GWKMCNSgg
659,Taqueria Durango,4.0,180,$,63132.0,4lm1dUvP7GPgyJqUlLxcYg
660,Dao Tien,4.0,190,$,63132.0,NYcXibc_RzSI7wgGbidi8w
661,George Rivolo Diner,4.5,28,$,63114.0,gD2sF9BKMP428y1NJEiPbQ
662,Wonton King,4.0,251,$$,63130.0,DT_ZjeS2ZvBuzZvt9h48fg
663,Maria's Deli,4.5,46,$,63114.0,7iL_h9OsbW0T7MiiLbrbAA
664,De Palm Tree,4.0,151,$$,63132.0,ZRSVqYaoo3VMvthb2QEJmw
665,Skeeters Frozen Custard,4.0,47,$,63114.0,gRNBy7lRv1QVsYkEOTYarw
666,Seoul Garden Korean Restaurant,3.5,294,$$,63074.0,9llupBLdHKFzfawIk6I74w
667,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,46,$,63132.0,YSuVRABFuPIy8N91x2yg5Q
668,Nick & Elena's Pizzeria,3.5,72,$$,63114.0,buP98xgFQrgutle85Llqag
669,Pho Long,3.5,233,$,63132.0,aDm4JESclYP_L2tY_sqaDA
670,Asian Kitchen Korean Cuisine,3.5,172,$$,63132.0,jPewcmlW0MSV5TezEllWtw
671,Nobu's Japanese Restaurant,4.0,138,$$,63132.0,q5dSzxE6grwCzu23_PlesA
672,Busloop Burgers,4.5,80,$,63074.0,s5IM5Ra60RfRGdL643w74Q
673,Szechuan Cuisine,4.5,59,$$,63130.0,8Zfo-9ZQWwC85wyBcRDb_Q
674,Fallon's Bar & Grill,4.0,125,$$,63132.0,lOZxgiTD0KBCaECdL1eWHA
675,Soup Dumplings STL,4.0,111,$$,63130.0,Gw_PUqVT9e4AiC_kj9BJJw
676,Big Jay's Fish Chicken & Shrimp,4.5,42,$,63114.0,y38HeTHdVNPUzd6duJBsJA
677,Bandana's Bar-B Q,4.0,188,$$,63074.0,OrzCInxEE8FlVYO-U5wemA
678,Olivette Diner,4.0,139,$,63132.0,xmyyCbcUhXaiYqzejO0Sgg
679,Cube Tea Studio,4.5,59,$$,63130.0,DmAQI7yLLqQMNNztUbqtsQ
680,Frank & Helen's Pizzeria,4.0,111,$$,63130.0,9vRUeYP5iTr0-uYMCD3TCg
681,I Love Mr Sushi,4.0,125,$$,63132.0,oeGv2lfbSMfwZ0x7jvOQdQ
682,Mandarin House Restaurant,3.5,170,$$,63130.0,mwZNtMYxbubcBq2nc9XG2A
683,Las Palmas Mexican Restaurant,3.5,94,$,63132.0,Yvft9JHTRTIB2bgs4OZxsA
684,Lu Lu Seafood,3.0,298,$$,63132.0,amhuju5Y6dYUKFjT3fFkLQ
685,Woofies,3.5,59,$,63114.0,YOjYoIWMBFPwFYTcOpp5gg
686,Irie Eats,4.5,29,$$,63132.0,n7yvQCdGZfAnLUrmGrq_kg
687,KC Chinese Rotisserie Restaurant,4.5,37,$$,63132.0,PMy0RHS1kBn21rawoOWfow
688,Share Sweet,4.5,41,$,63132.0,QnKuifVndllMMQzrYqGFCA
689,The Mad Crab,3.5,144,$$,63130.0,jLaPtjlLfRSaoBWIcHcSQg
691,Dollar Express Chinese restaurant,4.0,65,$,63132.0,S457rz-XJp56seb4vzMrEQ
692,Royal Chinese BBQ,3.5,91,$$,63132.0,nCaieiIIxRwFc-kwzJohfQ
693,Erio's Pizza & Restaurant,4.0,70,$,63134.0,FHlGmDE3eW9DASfwsOZiEw
694,Chevys Fresh Mex,3.5,133,$$,63132.0,fEWUDSiySYTsD-QhltxUeg
695,Wei Hong Seafood Restaurant,3.5,113,$$,63130.0,AzJxYiN1OmEphaCPMP2wWA
