zip_code,Female,Male,total,pct_female,pct_male
11237,3133.0,1600.0,4733.0,0.6619480245087682,0.3380519754912318
11238,5049.0,2919.0,7968.0,0.6336596385542169,0.36634036144578314
11249,2112.0,2270.0,4382.0,0.4819717024189868,0.5180282975810132
11354,8649.0,2343.0,10992.0,0.7868449781659389,0.21315502183406113
11358,1610.0,0.0,1610.0,1.0,0.0
11366,596.0,1192.0,1788.0,0.3333333333333333,0.6666666666666666
11368,1362.0,916.0,2278.0,0.597892888498683,0.40210711150131695
11370,2226.0,0.0,2226.0,1.0,0.0
11372,2249.0,1269.0,3518.0,0.6392836839113133,0.36071631608868676
11373,6504.0,1126.0,7630.0,0.8524246395806029,0.14757536041939712
11374,2538.0,516.0,3054.0,0.831041257367387,0.16895874263261296
11375,2765.0,4926.0,7691.0,0.35951111688987125,0.6404888831101287
11377,2330.0,7917.0,10247.0,0.22738362447545624,0.7726163755245438
11414,1456.0,728.0,2184.0,0.6666666666666666,0.3333333333333333
11415,534.0,1068.0,1602.0,0.3333333333333333,0.6666666666666666
11417,144.0,288.0,432.0,0.3333333333333333,0.6666666666666666
11418,136.0,0.0,136.0,1.0,0.0
11432,580.0,425.0,1005.0,0.5771144278606966,0.4228855721393035
11435,626.0,270.0,896.0,0.6986607142857143,0.3013392857142857
20001,0.0,9090.0,9090.0,0.0,1.0
20005,1805.0,1805.0,3610.0,0.5,0.5
20007,13041.0,0.0,13041.0,1.0,0.0
20009,11168.0,17341.0,28509.0,0.39173594303553266,0.6082640569644674
60202,1703.0,0.0,1703.0,1.0,0.0
60625,0.0,1450.0,1450.0,0.0,1.0
60626,879.0,1054.0,1933.0,0.45473357475426796,0.545266425245732
60640,6909.0,5307.0,12216.0,0.5655697445972495,0.4344302554027505
60660,1262.0,1457.0,2719.0,0.4641412283927915,0.5358587716072085
90005,17165.0,17750.0,34915.0,0.4916225118144064,0.5083774881855936
90006,4818.0,7352.0,12170.0,0.39589153656532455,0.6041084634346754
90010,8218.0,0.0,8218.0,1.0,0.0
90013,22425.0,0.0,22425.0,1.0,0.0
90020,26213.0,5839.0,32052.0,0.817827280668913,0.18217271933108697
90026,8084.0,4042.0,12126.0,0.6666666666666666,0.3333333333333333
93215,394.0,169.0,563.0,0.6998223801065719,0.30017761989342806
94102,14598.0,9456.0,24054.0,0.6068845098528312,0.39311549014716884
94108,5126.0,0.0,5126.0,1.0,0.0
94109,15855.0,8548.0,24403.0,0.6497151989509486,0.35028480104905135
94115,16216.0,0.0,16216.0,1.0,0.0
94133,13608.0,18604.0,32212.0,0.422451260399851,0.577548739600149
98101,45947.0,24826.0,70773.0,0.6492165091207098,0.3507834908792901
98104,3735.0,0.0,3735.0,1.0,0.0
98121,14958.0,7479.0,22437.0,0.6666666666666666,0.3333333333333333
